PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
214940575,19226993,0,2019-11-06T15:00:00,"1200 Block Village Rd Pittsburgh, PA 15205",N,Fairywood,6,99,9999 9999 - (Misc. Incident): ,2808,2,5,-80.0770143916171,40.4498883280844
214948623,19227066,6,2019-11-06T16:16:00,"900 Block Liberty Ave Pittsburgh, PA 15222",N,Central Business District,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,201,6,6,-79.9979394801918,40.4429453058994
214949020,19227065,11,2019-11-05T18:40:00,"300 Block S Craig St Pittsburgh, PA 15213",N,North Oakland,4,THEFT OF SERVICES,"3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc.",404,8,3,-79.9491461815725,40.4455675194512
214633626,19223266,18,2019-11-01T16:50:00,"1600 Block Sterling St Pittsburgh, PA 15210",Y,South Side Slopes,3,STOLEN PROPERTY,13(a)(31) Marijuana: Possession Small Amount / 13(a)(32) Paraphernalia - Use or Possession,1608,3,3,-79.9743487878761,40.4182259468069
214645309,19223620,99,2019-11-02T01:44:00,"2800 Block Wiese St Pittsburgh, PA 15210",Y,Arlington,3,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1603,3,3,-79.9696716422022,40.4145814552533
214656762,19223057,0,2019-11-02T11:11:00,"100 Block Robinson St Pittsburgh, PA 15213",N,West Oakland,4,99,9999 9999 - (Misc. Incident): Tenant Dispute. ,402,6,3,-79.9654480467596,40.4387635619748
214656768,19223822,27,2019-11-02T07:05:00,"4600 Block Monongahela St Pittsburgh, PA 15207",N,Hazelwood,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1501,5,3,-79.9445394144304,40.4149873916242
214662322,19223990,99,2019-11-02T16:55:00,"Heinz St & River Ave Pittsburgh, PA 15212",N,Troy Hill,1,FOUND PROPERTY,9489 Found Property,2406,1,1,-79.9906863531145,40.4537030674309
214869991,19226284,15,2019-11-05T16:54:00,"1800 Block Ley St Pittsburgh, PA 15212",Y,Troy Hill,1,FIREARMS NOT TO BE CARRIED WO LICENSE,6106 Firearms not to be Carried without a License. / 13(a)(31) Marijuana: Possession Small Amount / 13(a)(32) Paraphernalia - Use or Possession / 3334 Turning Movements and Required Signals. / 3323 Stop Signs and Yield Signs.,2406,1,1,-79.9823353038333,40.4647492169117
-3308002854,19228365,27,2019-11-08T13:45:00,"800 Block Saw Mill Run Blvd Pittsburgh, PA 15226",N,Bon Air,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1806,,,0,0
215138381,19229470,14,2019-11-10T00:15:00,"1900 Block Federal Ext N Pittsburgh, PA 15214",N,Perry South,1,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another / 3503 Criminal Trespass,2614,,,0,0
214630011,19223309,27,2019-11-01T17:33:00,"P J Mc Ardle Rdwy & Arlington Ave Pittsburgh, PA 15203",N,South Side Slopes,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1706,3,3,-79.9983323112472,40.4290282335176
-2816041879,19223313,5,2019-10-27T20:00:00,"700 Block Eureka St Pittsburgh, PA 15210",N,Allentown,3,BURGLARY,3502 Burglary. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3928 Unauthorized Use of Automobile and Other Vehicles.,1803,3,5,-79.9958266156656,40.4237189391873
214664606,19224081,0,2019-11-02T13:43:00,"300 Block Zara St Pittsburgh, PA 15210",Y,Knoxville,3,99,9999 9999 - (Misc. Incident): ,3001,3,5,-79.9930932371762,40.4157793577632
214684791,19224635,99,2019-11-03T11:57:00,"2000 Block Noblestown Rd Pittsburgh, PA 15205",N,Westwood,6,FOUND PROPERTY,9489 Found Property,2811,,,0,0
214919131,19226771,6,2019-11-06T09:45:00,"3600 Block Wind Gap Ave Pittsburgh, PA 15205",N,Fairywood,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2808,,,0,0
214930464,19226883,6,2019-11-06T11:00:00,"Myler St E & Fineview Ave Pittsburgh, PA 15214",N,Fineview,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2509,1,1,-80.0039439347902,40.4615003380654
214931929,19226895,6,2019-11-06T11:00:00,"Myler St & Fineview Ave Pittsburgh, PA 15214",N,Fineview,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2509,1,1,-80.0039439347902,40.4615003380654
-3208000007,19226919,0,2019-11-06T13:48:00,"E Carson St & S 21st St Pittsburgh, PA 15203",Y,South Side Flats,3,99,601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,1702,3,3,-79.9762684360746,40.4285137491726
-3313003189,19227325,5,2019-11-07T00:30:00,"5800 Block Walnut St Pittsburgh, PA 15232",N,Shadyside,4,BURGLARY,3502 Burglary.,705,8,2,-79.9285669651088,40.4526560670404
-3320004544,19226519,10,2019-11-06T23:30:00,"5300 Block Camelia St Pittsburgh, PA 15201",Y,Upper Lawrenceville,2,HARRASSMENT,2709(a) Harassment.,1011,7,2,-79.9476627207758,40.478659437617
214734054,19225296,99,2019-11-04T10:18:00,"30 Block Hackstown St Pittsburgh, PA 15203",N,South Side Slopes,3,FOUND PROPERTY,9489 Found Property,1706,3,3,-79.9837043894574,40.4237905825583
214836032,19225444,6,2019-11-04T11:05:00,"100 Block Forbes Ave Pittsburgh, PA 15222",N,Central Business District,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,201,6,6,-80.0036985115803,40.4409256646993
214930141,19226913,99,2019-11-06T13:30:00,"2000 Block Noblestown Rd Pittsburgh, PA 15205",N,Westwood,6,FOUND PROPERTY,9489 Found Property,2811,,,0,0
215042104,19227750,6,2019-11-07T11:19:00,"3700 Block Forbes Ave Pittsburgh, PA 15213",N,Central Oakland,4,RETSIL THEFT (SHOPLIFTING),"3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION",405,3,3,-79.9573716381502,40.4410322191131
215106934,19228665,5,2019-11-08T20:00:00,"300 Block Mc Kee Pl Pittsburgh, PA 15213",N,Central Oakland,4,BURGLARY,3502 Burglary.,405,3,3,-79.9577063860126,40.4383720870111
215110048,19228818,10,2019-11-09T01:59:00,"16th St Brg & Chestnut St Pittsburgh, PA 15212",Y,North Shore,1,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",2205,1,6,-79.9919830833278,40.4525946697225
215111316,19228842,0,2019-11-09T03:10:00,"Penfort St & Essen St Pittsburgh, PA 15214",Y,Northview Heights,1,99,633.23(b) Tethering Of Dogs - Leave Dog Outside And Unattended During Severe Weather > 30 Minutes,2609,1,1,-80.0028709970151,40.4732083958375
215111413,19228847,6,2019-11-09T03:17:00,"3300 Block Webster Ave Pittsburgh, PA 15219",N,Upper Hill,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,506,6,3,-79.9645154008401,40.4528424936221
214640425,19223423,20,2019-11-01T22:06:00,"200 Block Robinson St Pittsburgh, PA 15213",Y,West Oakland,4,ENDANGER WELFARE OF CHILDREN,4304(a)(1) Endangering Welfare of Children.,402,6,3,-79.9653371230003,40.4404876880004
214671749,19224309,14,2019-11-03T00:12:00,"100 Block Tecumseh St Pittsburgh, PA 15207",N,Hazelwood,4,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1515,,,0,0
214685755,19224659,99,2019-10-31T16:30:00,"5700 Block Baum Blvd Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,1202,7,2,-79.933785260738,40.4583618995454
214742882,19225356,0,2019-11-04T08:41:00,"500 Block Penn Ave Pittsburgh, PA 15222",Y,Central Business District,2,99,3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,201,7,2,-79.9435820869511,40.464893357809
214950044,19227078,0,2019-11-06T16:50:00,"Bigelow Blvd & N Dithridge St Pittsburgh, PA 15213",N,Upper Hill,2,99,9999 9999 - (Misc. Incident): ,506,6,3,-79.9541569693152,40.4528238474574
214953520,19227107,27,2019-11-06T17:40:00,"200 Block Main St Pittsburgh, PA 15201",N,Central Lawrenceville,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,902,,,-79.9038910007904,40.3886458129777
214954635,19227108,27,2019-11-06T17:10:00,"Brownsville Rd & Becks Run Rd Pittsburgh, PA 15210",N,Carrick,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,2904,4,3,-79.9838018056624,40.3873323835433
214957444,19227125,11,2019-10-25T00:01:00,"4800 Block Harrison St Pittsburgh, PA 15201",N,Central Lawrenceville,2,IDENTITY THEFT,4120 Identity Theft,901,7,2,-79.9592040052429,40.4771218462037
214960805,19227181,11,2019-10-21T00:01:00,"2000 Block Arlington Ave Pittsburgh, PA 15210",N,Arlington,3,IDENTITY THEFT,4120 Identity Theft,1603,3,3,-79.9782721621387,40.4177961243123
215063409,19228068,0,2019-11-08T03:40:00,"2700 Block Centre Ave Pittsburgh, PA 15219",N,Terrace Village,2,99,9093 Indirect Criminal Contempt,510,6,3,-79.9670278555567,40.4471425289927
215108340,19228709,99,2019-11-08T22:21:00,"5700 Block Ollie St Pittsburgh, PA 15207",Y,Lincoln Place,4,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,3102,5,3,-79.9183288062307,40.3663605495766
215127873,19229144,10,2019-11-09T14:45:00,"500 Block Noblestown Rd Pittsburgh, PA 15106",Y,Oakwood,6,SIMPLE ASSAULT,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 2706 Terroristic Threats. / 2701 Simple Assault. / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 13(a)(32) Paraphernalia - Use or Possession / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck",2812,,,-80.0724850257932,40.4128399073219
214634177,19223360,99,2019-11-01T18:55:00,"100 Block Penfort St Pittsburgh, PA 15214",Y,Northview Heights,1,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,2609,,,0,0
214669672,19224259,27,2019-11-02T23:09:00,"31st St Ramp Pittsburgh, PA 15201",N,Bluff,1,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,103,,,0,0
214687120,19224606,3,2019-11-03T10:55:00,"600 Block W North Ave Pittsburgh, PA 15212",N,Central North Side,1,ROBBERY,3701 Robbery.,2206,1,1,-80.0128329261338,40.4545672042344
214707251,19244983,10,2019-11-03T21:44:00,"300 Block N Craig St Pittsburgh, PA 15213",N,North Oakland,4,TERRORISTIC THREATS,2706 Terroristic Threats. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,507,8,3,-79.9491461815725,40.4455675194512
214807930,19225465,0,2019-11-04T14:50:00,"5900 Block Baum Blvd Pittsburgh, PA 15206",N,East Liberty,5,99,9999 (Misc. Crime): ,1115,9,2,-79.9273016038413,40.4597896702728
215041582,19227753,0,2019-11-07T17:42:00,"5000 Block Lytle St Pittsburgh, PA 15207",N,Hazelwood,4,99,9999 9999 - (Misc. Incident): ,1501,5,3,-79.9462905737231,40.40788810883
214671841,19224380,99,2019-11-03T01:31:00,"Craighead St & Eureka St Pittsburgh, PA 15211",Y,Mount Washington,3,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1807,3,5,-79.9985265177932,40.4237421450924
214697707,19224308,0,2019-11-03T00:09:00,"1800 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,99,9999 9999 - (Misc. Incident): ,1702,3,3,-79.9802691087542,40.4284868409739
214701917,19224940,10,2019-11-03T20:11:00,"1500 Block E Carson St Pittsburgh, PA 15203",Y,South Side Flats,3,RESIST ARREST/OTHER LAW ENFORC,5104 Resisting Arrest or Other Law Enforcement. / 5505 Public Drunkenness / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,1702,3,3,-79.9833100173741,40.4286928036566
214711411,19225024,0,2019-11-04T00:17:00,"400 Block Wood St Pittsburgh, PA 15222",N,Central Business District,2,99,9999 9999 - (Misc. Incident): ,201,6,6,-80.0010801398374,40.4394331511613
214826512,19215140,0,2019-10-21T15:00:00,"Wilkinsburg Wilkinsburg, PA ",N,Outside City,OSC,99,9999 9999 - (Misc. Incident): ,5599,,,-79.8733561771584,40.444543344304
215154795,19229735,27,2019-11-10T11:06:00,"100 Block S 11th St Pittsburgh, PA 15203",N,South Side Flats,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1702,3,3,-79.9876285013227,40.4274625663979
215161390,19229881,99,2019-11-10T15:19:00,"3300 Block Glen Mawr St Pittsburgh, PA 15204",N,Sheraden,6,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),2018,2,5,-80.0554719094744,40.459515929664
214783057,19225824,0,2019-11-05T02:13:00,"Bennett St & Collier St Pittsburgh, PA 15208",Y,Homewood South,5,99,627.02(b)(i) Possessing a small amount of marijuana / 3323 Stop Signs and Yield Signs. / 1543 Driving While Operating Privilege is Suspended or Revoked.,1303,9,2,-79.8922685358957,40.4554709175207
-3338033088,19226727,27,2019-11-06T08:20:00,"90 Block Wyoming St Pittsburgh, PA 15211",N,Mount Washington,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1914,2,5,-80.0065953061199,40.4277408774628
214949564,19226798,6,2019-11-01T20:30:00,"3200 Block Beechwood Blvd Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,1414,5,3,-79.9230280741692,40.4182762702134
215061216,19227949,5,2019-11-07T23:15:00,"6300 Block Howe St Pittsburgh, PA 15206",N,Shadyside,4,BURGLARY,3502 Burglary.,708,8,2,-79.9216851137338,40.4545258232322
215098291,19228439,27,2019-11-04T12:00:00,"Carey Way & S 18th St Pittsburgh, PA 15203",N,South Side Flats,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1702,3,3,-79.9806117706354,40.4282981700142
215104719,19228630,17,2019-11-08T20:00:00,"5500 Block 5th Ave Pittsburgh, PA 15232",N,Shadyside,4,OPEN LEWDNESS,5901 Open Lewdness.,703,8,2,-79.9325265878589,40.4489442360652
214852311,19226203,17,2019-11-04T23:00:00,Zone 2,N,,2,SEXUAL ASSAULT,3124.1 Sexual Assault,,,,,
214859153,19226270,14,2019-11-05T16:31:00,"7200 Block Everton St Pittsburgh, PA 15206",Y,Lincoln-Lemington-Belmar,5,CRIM MISCHIEF,3304 Criminal Mischief.,1202,9,2,-79.8926212916504,40.462988735038
214862284,19226342,10,2019-11-05T18:14:00,"1200 Block Colescott St Pittsburgh, PA 15205",Y,Westwood,6,TERRORISTIC THREATS,2706 Terroristic Threats.,2811,2,5,-80.046832058878,40.4349419200302
214863770,19226257,18,2019-11-05T16:15:00,"Tours St & Sundeman St Pittsburgh, PA 15212",Y,Troy Hill,1,STOLEN PROPERTY,13(a)(31) Marijuana: Possession Small Amount,2406,1,1,-79.9812234472389,40.4671685585799
214963620,19227137,99,2019-11-06T18:43:00,"Herrod St Pittsburgh, PA 15220",Y,Elliott,6,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,2020,2,5,-80.0404403997976,40.4492775809257
214968056,19227211,0,2019-11-06T18:43:00,"Herrod St Pittsburgh, PA 15220",N,Elliott,6,99,9999 9999 - (Misc. Incident): CYF Referral,2020,2,5,-80.0404403997976,40.4492775809257
214996129,19227515,27,2019-11-07T09:45:00,"Penn Ave & 44th St Pittsburgh, PA 15224",N,Central Lawrenceville,2,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,902,7,2,-79.9535579340796,40.46592524926
214629923,19223141,99,2019-11-01T13:15:00,"200 Block S 9th St Pittsburgh, PA 15203",N,South Side Flats,3,MISSING PERSONS (18+),9490 Missing Persons (18 and Over),1702,6,6,-79.9983462929082,40.4437221622586
-3280001353,19224886,27,2019-11-03T17:40:00,"Liberty Tunl & Saw Mill Run Blvd Pittsburgh, PA 15211",N,Beltzhoover,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1809,,,0,0
214711489,19206560,3,2019-11-04T01:35:00,"300 Block Flowers Ave Pittsburgh, PA 15207",Y,Hazelwood,4,ROBBERY,3701 Robbery. / 2701 Simple Assault. / 3304 Criminal Mischief.,1515,5,3,-79.9405634200279,40.4108662860762
215036179,19227650,4,2019-11-07T14:07:00,"400 Block N Millvale Ave Pittsburgh, PA 15224",N,Garfield,5,AGG-ASSAULT,2702 Aggravated Assault.,1017,1,1,-80.0107998105707,40.4549397013932
215133117,19229358,18,2019-11-09T20:44:00,"1400 Block 5th Ave Pittsburgh, PA 15219",Y,Bluff,2,STOLEN PROPERTY,13(a)(32) Paraphernalia - Use or Possession / 5505 Public Drunkenness / 5503 Disorderly Conduct.,103,6,3,-79.9863133607321,40.4383779130496
214698658,19224832,27,2019-11-03T17:30:00,"5800 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1115,,,0,0
215130414,19229283,29,2019-11-09T18:57:00,"2900 Block Versales Ave Mckeesport, PA 15132",Y,Outside City,OSC,LOCATED RUNAWAY - OUTSIDE CITY,0291 Located Runaway - Outside City,5599,,,-79.8431811830611,40.3451589438834
214847861,19225528,99,2019-11-04T16:26:00,"5600 Block Rippey St Pittsburgh, PA 15206",N,East Liberty,5,AIDED CASE,9497 Aided Case,1115,9,2,-79.9287661107715,40.4666158904129
-3326002655,19228956,10,2019-11-09T08:50:00,"400 Block Arabella St Pittsburgh, PA 15210",Y,Knoxville,3,HARRASSMENT,2709(a) Harassment.,3001,3,5,-79.9951203028732,40.4128436208052
215116508,19228966,10,2019-11-09T09:52:00,"900 Block Industry St Pittsburgh, PA 15210",Y,Allentown,3,SIMPLE ASSAULT,2701 Simple Assault.,1803,3,5,-79.9917348042979,40.4208469226971
215118887,19229044,27,2019-11-09T11:30:00,"5900 Block Alder St Pittsburgh, PA 15232",N,Shadyside,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,705,8,2,-79.928788317662,40.4563562891471
215143062,19229616,6,2019-11-10T05:00:00,"200 Block S Fairmount St Pittsburgh, PA 15206",N,Friendship,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,807,7,2,-79.9338068865,40.4623353530439
215148462,19229655,10,2019-11-10T08:10:00,"10 Block E North Ave Pittsburgh, PA 15212",N,Allegheny Center,1,SIMPLE ASSAULT,2701 Simple Assault.,2204,1,1,-80.0061461533418,40.4558516535202
215100105,19228505,99,2019-11-08T15:57:00,"500 Block Hammond St Pittsburgh, PA 15204",Y,Sheraden,6,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,2018,2,5,-80.0512854297952,40.455152845051
214666355,19224209,99,2019-11-02T21:01:00,"1600 Block Greencrest Dr Pittsburgh, PA 15226",N,Brookline,6,MISSING PERSONS (18+),9490 Missing Persons (18 and Over),3206,4,5,-80.0022779704633,40.3924946726017
214730118,19225256,27,2019-11-04T06:05:00,"300 Block Beltzhoover Ave Pittsburgh, PA 15210",N,Beltzhoover,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1809,3,5,-79.9975152966296,40.4198803685302
214865882,19226242,99,2019-11-05T15:52:00,"800 Block E Warrington Ave Pittsburgh, PA 15210",Y,Allentown,3,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1803,3,5,-79.9937050598573,40.4218022561637
-3230005938,19226665,23,2019-11-06T05:25:00,"5th Ave & S Negley Ave Pittsburgh, PA 15232",Y,Shadyside,4,PUBLIC DRUNKENESS,5505 Public Drunkenness / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,706,8,3,-79.9296495675179,40.4498350451978
215072650,19226959,3,2019-10-31T17:15:00,"1000 Block Brushton Ave Pittsburgh, PA 15221",N,Homewood North,5,ROBBERY,3701 Robbery.,1301,9,2,-79.887729584877,40.4565467004881
215074192,19228164,0,2019-11-08T08:10:00,"6900 Block Kedron St Pittsburgh, PA 15208",N,Homewood West,5,99,9999 9999 - (Misc. Incident): Destroy injured deer.,1207,9,2,-79.901325899341,40.4622660619324
215101997,19228534,14,2019-11-08T12:15:00,"600 Block 1st Ave Pittsburgh, PA 15219",N,Central Business District,2,CRIM MISCHIEF,3304 Criminal Mischief.,201,6,6,-79.9960409452176,40.4350395659104
-3338033139,19228982,14,2019-11-09T10:08:00,"1800 Block Jane St Pittsburgh, PA 15203",N,South Side Flats,3,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",1702,3,3,-79.9807087025252,40.4269507115421
215124846,19229170,99,2019-11-09T17:05:00,"1200 Block Sheffield St Pittsburgh, PA 15233",N,Manchester,1,AIDED CASE,9497 Aided Case,2107,6,1,-80.0227497678265,40.4538946562779
214633979,19223346,29,2019-10-30T12:00:00,"100 Block Kilmer St Pittsburgh, PA 15221",N,East Hills,5,RUNAWAYS - JUVENILE,029 Missing Juvenile,1306,9,2,-79.8747283499683,40.4574982923949
214831560,19226054,0,2019-11-05T10:50:00,"2900 Block Frederick St Pittsburgh, PA 15212",N,Marshall-Shadeland,1,99,9999 9999 - (Misc. Incident): ,2715,1,1,-80.0300213954371,40.4708893618131
215153649,19229700,6,2019-11-10T09:50:00,"300 Block Cedar Ave Pittsburgh, PA 15212",N,East Allegheny,1,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,2304,1,1,-80.0009078039902,40.4508935599436
215154800,19229728,27,2019-11-10T10:55:00,"200 Block Main St Pittsburgh, PA 15201",N,Central Lawrenceville,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,902,,,-79.9038910007904,40.3886458129777
215156294,19229732,13,2019-11-10T11:00:00,"1700 Block Belleau Dr Pittsburgh, PA 15212",Y,Fineview,1,RECEIVING STOLEN PROPERTY,"3925 Receiving Stolen Property. / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b)",2509,6,1,-80.0069833937371,40.460310552493
